Category,Reviews,Installs,NUM_INSTALLED,NUM_CATEGORY,
BUSINESS,6989,"1,000,000+",1000000,5,
BUSINESS,16422,"1,000,000+",1000000,5,
BUSINESS,108741,"10,000,000+",10000000,5,
BUSINESS,31614,"10,000,000+",10000000,5,
BUSINESS,624,"100,000+",100000,5,
BUSINESS,1661,"100,000+",100000,5,
BUSINESS,97702,"5,000,000+",5000000,5,
BUSINESS,308,"50,000+",50000,5,
BUSINESS,6989,"1,000,000+",1000000,5,
BUSINESS,5211,"1,000,000+",1000000,5,
BUSINESS,1058,"500,000+",500000,5,
BUSINESS,78172,"10,000,000+",10000000,5,
BUSINESS,159872,"10,000,000+",10000000,5,
BUSINESS,296,"50,000+",50000,5,
BUSINESS,29313,"5,000,000+",5000000,5,
BUSINESS,70991,"5,000,000+",5000000,5,
BUSINESS,51507,"5,000,000+",5000000,5,
BUSINESS,1802,"100,000+",100000,5,
BUSINESS,1383,"100,000+",100000,5,
BUSINESS,23175,"1,000,000+",1000000,5,
BUSINESS,5868,"500,000+",500000,5,
BUSINESS,2111,"100,000+",100000,5,
BUSINESS,5448,"500,000+",500000,5,
BUSINESS,4159,"500,000+",500000,5,
BUSINESS,20815,"1,000,000+",1000000,5,
BUSINESS,78662,"1,000,000+",1000000,5,
BUSINESS,7149,"1,000,000+",1000000,5,
BUSINESS,3079,"100,000+",100000,5,
BUSINESS,5800,"100,000+",100000,5,
BUSINESS,6989,"1,000,000+",1000000,5,
BUSINESS,16422,"1,000,000+",1000000,5,
BUSINESS,8978,"1,000,000+",1000000,5,
BUSINESS,80804,"5,000,000+",5000000,5,
BUSINESS,42492,"1,000,000+",1000000,5,
BUSINESS,286897,"10,000,000+",10000000,5,
BUSINESS,103755,"10,000,000+",10000000,5,
BUSINESS,46505,"1,000,000+",1000000,5,
BUSINESS,11442,"100,000+",100000,5,
BUSINESS,10295,"100,000+",100000,5,
BUSINESS,217730,"50,000,000+",50000000,5,
BUSINESS,1002859,"100,000,000+",100000000,5,
BUSINESS,51510,"5,000,000+",5000000,5,
BUSINESS,413,"10,000+",10000,5,
BUSINESS,23175,"1,000,000+",1000000,5,
BUSINESS,58,"10,000+",10000,5,
BUSINESS,183,"50,000+",50000,5,
BUSINESS,127,"10,000+",10000,5,
BUSINESS,176,"10,000+",10000,5,
BUSINESS,236,"10,000+",10000,5,
BUSINESS,24,"10,000+",10000,5,
BUSINESS,60,"1,000+",1000,5,
BUSINESS,71,"10,000+",10000,5,
BUSINESS,984451,"50,000,000+",50000000,5,
BUSINESS,542,"100,000+",100000,5,
BUSINESS,492,"10,000+",10000,5,
BUSINESS,537,"100,000+",100000,5,
BUSINESS,84,"10,000+",10000,5,
BUSINESS,7,"1,000+",1000,5,
BUSINESS,29331,"5,000,000+",5000000,5,
BUSINESS,1828,"100,000+",100000,5,
BUSINESS,1,"1,000+",1000,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,100+,100,5,
BUSINESS,3,100+,100,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,50+,50,5,
BUSINESS,3,100+,100,5,
BUSINESS,0,5+,5,5,
BUSINESS,6,500+,500,5,
BUSINESS,0,10+,10,5,
BUSINESS,213,"1,000+",1000,5,
BUSINESS,23729,"1,000,000+",1000000,5,
BUSINESS,72202,"1,000,000+",1000000,5,
BUSINESS,0,100+,100,5,
BUSINESS,0,100+,100,5,
BUSINESS,4,10+,10,5,
BUSINESS,25195,"1,000,000+",1000000,5,
BUSINESS,128,"50,000+",50000,5,
BUSINESS,2,"1,000+",1000,5,
BUSINESS,294,"10,000+",10000,5,
BUSINESS,3,100+,100,5,
BUSINESS,20973,"5,000,000+",5000000,5,
BUSINESS,114,"5,000+",5000,5,
BUSINESS,8346,"1,000,000+",1000000,5,
BUSINESS,244,"10,000+",10000,5,
BUSINESS,0,10+,10,5,
BUSINESS,2,100+,100,5,
BUSINESS,1,10+,10,5,
BUSINESS,8,10+,10,5,
BUSINESS,0,1+,1,5,
BUSINESS,16,"1,000+",1000,5,
BUSINESS,87,"5,000+",5000,5,
BUSINESS,1,100+,100,5,
BUSINESS,5988,"500,000+",500000,5,
BUSINESS,9,"1,000+",1000,5,
BUSINESS,63,"5,000+",5000,5,
BUSINESS,6,"1,000+",1000,5,
BUSINESS,8,100+,100,5,
BUSINESS,509,"100,000+",100000,5,
BUSINESS,6,100+,100,5,
BUSINESS,1630,"100,000+",100000,5,
BUSINESS,94,"5,000+",5000,5,
BUSINESS,91,"5,000+",5000,5,
BUSINESS,1819,"100,000+",100000,5,
BUSINESS,16,"5,000+",5000,5,
BUSINESS,23,"1,000+",1000,5,
BUSINESS,3,100+,100,5,
BUSINESS,76,"10,000+",10000,5,
BUSINESS,282,"10,000+",10000,5,
BUSINESS,45,"5,000+",5000,5,
BUSINESS,3,10+,10,5,
BUSINESS,3,10+,10,5,
BUSINESS,1,5+,5,5,
BUSINESS,1,50+,50,5,
BUSINESS,0,5+,5,5,
BUSINESS,8,100+,100,5,
BUSINESS,0,10+,10,5,
BUSINESS,13,100+,100,5,
BUSINESS,597,"100,000+",100000,5,
BUSINESS,2,100+,100,5,
BUSINESS,0,50+,50,5,
BUSINESS,25,"10,000+",10000,5,
BUSINESS,0,100+,100,5,
BUSINESS,0,100+,100,5,
BUSINESS,0,50+,50,5,
BUSINESS,43,100+,100,5,
BUSINESS,30,100+,100,5,
BUSINESS,0,10+,10,5,
BUSINESS,54,"10,000+",10000,5,
BUSINESS,80,"10,000+",10000,5,
BUSINESS,8,"5,000+",5000,5,
BUSINESS,12,500+,500,5,
BUSINESS,14,500+,500,5,
BUSINESS,16,500+,500,5,
BUSINESS,28,500+,500,5,
BUSINESS,28,"1,000+",1000,5,
BUSINESS,0,100+,100,5,
BUSINESS,10,100+,100,5,
BUSINESS,9,100+,100,5,
BUSINESS,2,10+,10,5,
BUSINESS,17,500+,500,5,
BUSINESS,0,10+,10,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,1+,1,5,
BUSINESS,15,"1,000+",1000,5,
BUSINESS,0,5+,5,5,
BUSINESS,48,"1,000+",1000,5,
BUSINESS,1,10+,10,5,
BUSINESS,3,100+,100,5,
BUSINESS,41625,"1,000,000+",1000000,5,
BUSINESS,726,"1,000+",1000,5,
BUSINESS,91,"10,000+",10000,5,
BUSINESS,9,"1,000+",1000,5,
BUSINESS,0,10+,10,5,
BUSINESS,16,500+,500,5,
BUSINESS,54,"1,000+",1000,5,
BUSINESS,104,"10,000+",10000,5,
BUSINESS,0,10+,10,5,
BUSINESS,6,"1,000+",1000,5,
BUSINESS,3,100+,100,5,
BUSINESS,0,100+,100,5,
BUSINESS,1,100+,100,5,
BUSINESS,2,100+,100,5,
BUSINESS,52,"1,000+",1000,5,
BUSINESS,70,"1,000+",1000,5,
BUSINESS,0,5+,5,5,
BUSINESS,0,100+,100,5,
BUSINESS,45,"1,000+",1000,5,
BUSINESS,0,100+,100,5,
BUSINESS,2,100+,100,5,
BUSINESS,0,5+,5,5,
BUSINESS,36,"1,000+",1000,5,
BUSINESS,1,500+,500,5,
BUSINESS,0,50+,50,5,
BUSINESS,2,100+,100,5,
BUSINESS,1,50+,50,5,
BUSINESS,45,"5,000+",5000,5,
BUSINESS,0,10+,10,5,
BUSINESS,0,10+,10,5,
BUSINESS,1,10+,10,5,
BUSINESS,0,10+,10,5,
BUSINESS,7,"1,000+",1000,5,
BUSINESS,3,"1,000+",1000,5,
BUSINESS,7,"1,000+",1000,5,
BUSINESS,2359,"10,000+",10000,5,
BUSINESS,373,"10,000+",10000,5,
BUSINESS,327,"10,000+",10000,5,
BUSINESS,26572,"1,000,000+",1000000,5,
BUSINESS,70,"1,000+",1000,5,
BUSINESS,236,"50,000+",50000,5,
BUSINESS,4,100+,100,5,
BUSINESS,56,"1,000+",1000,5,
BUSINESS,3,100+,100,5,
BUSINESS,0,500+,500,5,
BUSINESS,2,5+,5,5,
BUSINESS,0,10+,10,5,
BUSINESS,0,50+,50,5,
BUSINESS,1,100+,100,5,
BUSINESS,125,"10,000+",10000,5,
BUSINESS,5,100+,100,5,
BUSINESS,13,"1,000+",1000,5,
BUSINESS,4571,"500,000+",500000,5,
BUSINESS,15830,"1,000,000+",1000000,5,
BUSINESS,213,"10,000+",10000,5,
BUSINESS,3757,"1,000,000+",1000000,5,
BUSINESS,9555,"1,000,000+",1000000,5,
BUSINESS,770,"100,000+",100000,5,
BUSINESS,2147,"500,000+",500000,5,
BUSINESS,3972,"100,000+",100000,5,
BUSINESS,113,"10,000+",10000,5,
BUSINESS,489,"100,000+",100000,5,
BUSINESS,423,"100,000+",100000,5,
BUSINESS,20921,"1,000,000+",1000000,5,
BUSINESS,831,"50,000+",50000,5,
BUSINESS,244,"1,000+",1000,5,
BUSINESS,25,"5,000+",5000,5,
BUSINESS,11310,"1,000,000+",1000000,5,
BUSINESS,203,"10,000+",10000,5,
BUSINESS,715,"100,000+",100000,5,
BUSINESS,25,"5,000+",5000,5,
BUSINESS,416,"10,000+",10000,5,
BUSINESS,740,"50,000+",50000,5,
BUSINESS,22,"1,000+",1000,5,
BUSINESS,6997,"100,000+",100000,5,
BUSINESS,34,"10,000+",10000,5,
BUSINESS,4,"5,000+",5000,5,
BUSINESS,125,"10,000+",10000,5,
BUSINESS,2555,"100,000+",100000,5,
BUSINESS,12,"5,000+",5000,5,
BUSINESS,4,"1,000+",1000,5,
BUSINESS,48,"5,000+",5000,5,
BUSINESS,10,500+,500,5,
BUSINESS,21,"1,000+",1000,5,
BUSINESS,0,10+,10,5,
BUSINESS,1,100+,100,5,
BUSINESS,0,50+,50,5,
BUSINESS,4,"1,000+",1000,5,
BUSINESS,0,5+,5,5,
BUSINESS,1,50+,50,5,
BUSINESS,0,0+,0,5,
BUSINESS,0,5+,5,5,
BUSINESS,0,100+,100,5,
BUSINESS,17,"1,000+",1000,5,
BUSINESS,100,"10,000+",10000,5,
BUSINESS,5,100+,100,5,
BUSINESS,24,"1,000+",1000,5,
BUSINESS,2,100+,100,5,
BUSINESS,0,100+,100,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,5+,5,5,
BUSINESS,5,50+,50,5,
BUSINESS,3,10+,10,5,
BUSINESS,1,100+,100,5,
BUSINESS,3,100+,100,5,
BUSINESS,9,500+,500,5,
BUSINESS,1,100+,100,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,10+,10,5,
BUSINESS,1,50+,50,5,
BUSINESS,0,500+,500,5,
BUSINESS,4,100+,100,5,
BUSINESS,0,1+,1,5,
BUSINESS,54520,"10,000,000+",10000000,5,
BUSINESS,41,"10,000+",10000,5,
BUSINESS,3,"1,000+",1000,5,
BUSINESS,3,500+,500,5,
BUSINESS,15,"10,000+",10000,5,
BUSINESS,21,100+,100,5,
BUSINESS,3,100+,100,5,
BUSINESS,2,500+,500,5,
BUSINESS,0,5+,5,5,
BUSINESS,2,10+,10,5,
BUSINESS,1,100+,100,5,
BUSINESS,2,500+,500,5,
BUSINESS,0,1+,1,5,
BUSINESS,6,500+,500,5,
BUSINESS,33,"10,000+",10000,5,
BUSINESS,44,"10,000+",10000,5,
BUSINESS,102,"10,000+",10000,5,
BUSINESS,6,500+,500,5,
BUSINESS,1,100+,100,5,
BUSINESS,6,100+,100,5,
BUSINESS,0,10+,10,5,
BUSINESS,9,"1,000+",1000,5,
BUSINESS,2,10+,10,5,
BUSINESS,6,100+,100,5,
BUSINESS,0,50+,50,5,
BUSINESS,2915,"500,000+",500000,5,
BUSINESS,4,100+,100,5,
BUSINESS,0,10+,10,5,
BUSINESS,1777,"100,000+",100000,5,
BUSINESS,1,5+,5,5,
BUSINESS,45,"10,000+",10000,5,
BUSINESS,0,10+,10,5,
BUSINESS,184,"50,000+",50000,5,
BUSINESS,1,100+,100,5,
BUSINESS,13,100+,100,5,
BUSINESS,2,50+,50,5,
BUSINESS,8,100+,100,5,
BUSINESS,15,500+,500,5,
BUSINESS,322,"50,000+",50000,5,
BUSINESS,25,"1,000+",1000,5,
BUSINESS,1,50+,50,5,
BUSINESS,4,"1,000+",1000,5,
BUSINESS,3,"1,000+",1000,5,
BUSINESS,29,500+,500,5,
BUSINESS,1,100+,100,5,
BUSINESS,234,"10,000+",10000,5,
BUSINESS,6969,"100,000+",100000,5,
BUSINESS,4,100+,100,5,
BUSINESS,0,5+,5,5,
BUSINESS,2,5+,5,5,
BUSINESS,13,"1,000+",1000,5,
BUSINESS,13,"1,000+",1000,5,
BUSINESS,8,100+,100,5,
BUSINESS,0,100+,100,5,
BUSINESS,0,10+,10,5,
BUSINESS,0,50+,50,5,
BUSINESS,1,10+,10,5,
BUSINESS,0,10+,10,5,
BUSINESS,0,10+,10,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,10+,10,5,
BUSINESS,3,100+,100,5,
BUSINESS,6,10+,10,5,
BUSINESS,171771,"10,000,000+",10000000,5,
BUSINESS,10,100+,100,5,
BUSINESS,3,100+,100,5,
BUSINESS,60,"10,000+",10000,5,
BUSINESS,68,"10,000+",10000,5,
BUSINESS,358,"50,000+",50000,5,
BUSINESS,10,"1,000+",1000,5,
BUSINESS,0,10+,10,5,
BUSINESS,7,"1,000+",1000,5,
BUSINESS,15,"1,000+",1000,5,
BUSINESS,2,100+,100,5,
BUSINESS,78,"1,000+",1000,5,
BUSINESS,3,10+,10,5,
BUSINESS,1,50+,50,5,
BUSINESS,0,10+,10,5,
BUSINESS,2,100+,100,5,
BUSINESS,2,100+,100,5,
BUSINESS,0,10+,10,5,
BUSINESS,195,"10,000+",10000,5,
BUSINESS,0,10+,10,5,
BUSINESS,0,50+,50,5,
BUSINESS,0,10+,10,5,
BUSINESS,1,100+,100,5,
BUSINESS,15,"1,000+",1000,5,
BUSINESS,31,"10,000+",10000,5,
BUSINESS,11,"1,000+",1000,5,
BUSINESS,1,"1,000+",1000,5,
BUSINESS,0,100+,100,5,
BUSINESS,3,100+,100,5,
BUSINESS,0,5+,5,5,
BUSINESS,87,"10,000+",10000,5,
BUSINESS,37,"5,000+",5000,5,
BUSINESS,2,100+,100,5,
BUSINESS,0,5+,5,5,
BUSINESS,2,100+,100,5,
BUSINESS,1,5+,5,5,
BUSINESS,4,500+,500,5,
BUSINESS,9,100+,100,5,
BUSINESS,1,5+,5,5,
BUSINESS,20,"1,000+",1000,5,
BUSINESS,116,"10,000+",10000,5,
BUSINESS,49,"10,000+",10000,5,
BUSINESS,287,"50,000+",50000,5,
BUSINESS,4518,"1,000,000+",1000000,5,
BUSINESS,1279800,"50,000,000+",50000000,5,
BUSINESS,19051,"1,000,000+",1000000,5,
BUSINESS,27,"5,000+",5000,5,
BUSINESS,6,500+,500,5,
BUSINESS,758590,"100,000,000+",100000000,5,
BUSINESS,2,10+,10,5,
BUSINESS,0,100+,100,5,
BUSINESS,6,"1,000+",1000,5,
BUSINESS,27,100+,100,5,
BUSINESS,1,10+,10,5,
BUSINESS,17,"5,000+",5000,5,
BUSINESS,97,"10,000+",10000,5,
BUSINESS,14,50+,50,5,
BUSINESS,7,500+,500,5,
BUSINESS,2,100+,100,5,
BUSINESS,7,500+,500,5,
BUSINESS,0,1+,1,5,
BUSINESS,0,100+,100,5,
BUSINESS,123,"10,000+",10000,5,
BUSINESS,0,100+,100,5,
BUSINESS,19,100+,100,5,
BUSINESS,20,"10,000+",10000,5,
BUSINESS,2,100+,100,5,
BUSINESS,0,10+,10,5,
COMICS,1013635,"10,000,000+",10000000,6,
COMICS,24005,"500,000+",500000,6,
COMICS,57106,"1,000,000+",1000000,6,
COMICS,2249,"500,000+",500000,6,
COMICS,516,"50,000+",50000,6,
COMICS,834,"50,000+",50000,6,
COMICS,1010,"50,000+",50000,6,
COMICS,238970,"1,000,000+",1000000,6,
COMICS,302,"10,000+",10000,6,
COMICS,438,"10,000+",10000,6,
COMICS,73,"10,000+",10000,6,
COMICS,39,"10,000+",10000,6,
COMICS,144,"10,000+",10000,6,
COMICS,2181,"100,000+",100000,6,
COMICS,93965,"5,000,000+",5000000,6,
COMICS,1446,"100,000+",100000,6,
COMICS,12088,"1,000,000+",1000000,6,
COMICS,314,"100,000+",100000,6,
COMICS,25671,"1,000,000+",1000000,6,
COMICS,15194,"1,000,000+",1000000,6,
COMICS,22551,"1,000,000+",1000000,6,
COMICS,29839,"1,000,000+",1000000,6,
COMICS,279,"100,000+",100000,6,
COMICS,564387,"5,000,000+",5000000,6,
COMICS,1330,"50,000+",50000,6,
COMICS,1677,"100,000+",100000,6,
COMICS,757,"10,000+",10000,6,
COMICS,115,"10,000+",10000,6,
COMICS,125,"5,000+",5000,6,
COMICS,9952,"500,000+",500000,6,
COMICS,18814,"1,000,000+",1000000,6,
COMICS,21,"5,000+",5000,6,
COMICS,15,"1,000+",1000,6,
COMICS,51981,"5,000,000+",5000000,6,
COMICS,3596,"10,000+",10000,6,
COMICS,1006,"50,000+",50000,6,
COMICS,5968,"1,000,000+",1000000,6,
COMICS,4895,"100,000+",100000,6,
COMICS,2012,"100,000+",100000,6,
COMICS,1013944,"10,000,000+",10000000,6,
COMICS,705,"50,000+",50000,6,
COMICS,5,100+,100,6,
COMICS,126,"5,000+",5000,6,
COMICS,690,"50,000+",50000,6,
COMICS,1476,"500,000+",500000,6,
COMICS,4496,"100,000+",100000,6,
COMICS,78,"5,000+",5000,6,
COMICS,33783,"1,000,000+",1000000,6,
COMICS,28447,"1,000,000+",1000000,6,
COMICS,1462,"100,000+",100000,6,
COMICS,4205,"100,000+",100000,6,
COMICS,190,"10,000+",10000,6,
COMICS,7326,"500,000+",500000,6,
COMICS,109,"10,000+",10000,6,
COMICS,5084,"100,000+",100000,6,
COMICS,25673,"1,000,000+",1000000,6,
COMICS,45651,"5,000,000+",5000000,6,
COMICS,34,"5,000+",5000,6,
COMICS,1,50+,50,6,
COMICS,291,"10,000+",10000,6,
COMMUNICATION,56642847,"1,000,000,000+",1000000000,7,
COMMUNICATION,69119316,"1,000,000,000+",1000000000,7,
COMMUNICATION,125257,"10,000,000+",10000000,7,
COMMUNICATION,9642995,"1,000,000,000+",1000000000,7,
COMMUNICATION,1429035,"100,000,000+",100000000,7,
COMMUNICATION,4604324,"1,000,000,000+",1000000000,7,
COMMUNICATION,3419249,"1,000,000,000+",1000000000,7,
COMMUNICATION,11334799,"500,000,000+",500000000,7,
COMMUNICATION,158679,"5,000,000+",5000000,7,
COMMUNICATION,3075028,"100,000,000+",100000000,7,
COMMUNICATION,4187998,"100,000,000+",100000000,7,
COMMUNICATION,659395,"100,000,000+",100000000,7,
COMMUNICATION,4785892,"500,000,000+",500000000,7,
COMMUNICATION,66602,"50,000,000+",50000000,7,
COMMUNICATION,30209,"5,000,000+",5000000,7,
COMMUNICATION,36901,"5,000,000+",5000000,7,
COMMUNICATION,5149854,"100,000,000+",100000000,7,
COMMUNICATION,192948,"10,000,000+",10000000,7,
COMMUNICATION,99559,"10,000,000+",10000000,7,
COMMUNICATION,437674,"10,000,000+",10000000,7,
COMMUNICATION,13698,"10,000,000+",10000000,7,
COMMUNICATION,2473509,"100,000,000+",100000000,7,
COMMUNICATION,20769,"1,000,000+",1000000,7,
COMMUNICATION,36880,"1,000,000+",1000000,7,
COMMUNICATION,171031,"10,000,000+",10000000,7,
COMMUNICATION,63543,"5,000,000+",5000000,7,
COMMUNICATION,45487,"10,000,000+",10000000,7,
COMMUNICATION,615381,"10,000,000+",10000000,7,
COMMUNICATION,2451083,"100,000,000+",100000000,7,
COMMUNICATION,33053,"5,000,000+",5000000,7,
COMMUNICATION,5387333,"100,000,000+",100000000,7,
COMMUNICATION,3648120,"100,000,000+",100000000,7,
COMMUNICATION,136662,"10,000,000+",10000000,7,
COMMUNICATION,42370,"1,000,000+",1000000,7,
COMMUNICATION,781810,"100,000,000+",100000000,7,
COMMUNICATION,3128250,"100,000,000+",100000000,7,
COMMUNICATION,2083237,"500,000,000+",500000000,7,
COMMUNICATION,541389,"10,000,000+",10000000,7,
COMMUNICATION,46702,"1,000,000+",1000000,7,
COMMUNICATION,2939,"100,000+",100000,7,
COMMUNICATION,13761,"10,000,000+",10000000,7,
COMMUNICATION,258556,"10,000,000+",10000000,7,
COMMUNICATION,40751,"10,000,000+",10000000,7,
COMMUNICATION,17712922,"500,000,000+",500000000,7,
COMMUNICATION,25021,"5,000,000+",5000000,7,
COMMUNICATION,27187,"5,000,000+",5000000,7,
COMMUNICATION,69119316,"1,000,000,000+",1000000000,7,
COMMUNICATION,56646578,"1,000,000,000+",1000000000,7,
COMMUNICATION,4785988,"500,000,000+",500000000,7,
COMMUNICATION,122498,"10,000,000+",10000000,7,
COMMUNICATION,11334973,"500,000,000+",500000000,7,
COMMUNICATION,3419433,"1,000,000,000+",1000000000,7,
COMMUNICATION,132014,"10,000,000+",10000000,7,
COMMUNICATION,83239,"5,000,000+",5000000,7,
COMMUNICATION,594728,"50,000,000+",50000000,7,
COMMUNICATION,5387446,"100,000,000+",100000000,7,
COMMUNICATION,10484169,"1,000,000,000+",1000000000,7,
COMMUNICATION,3128509,"100,000,000+",100000000,7,
COMMUNICATION,2451093,"100,000,000+",100000000,7,
COMMUNICATION,171031,"10,000,000+",10000000,7,
COMMUNICATION,2876500,"100,000,000+",100000000,7,
COMMUNICATION,781810,"100,000,000+",100000000,7,
COMMUNICATION,28238,"1,000,000+",1000000,7,
COMMUNICATION,335646,"10,000,000+",10000000,7,
COMMUNICATION,350154,"10,000,000+",10000000,7,
COMMUNICATION,349384,"10,000,000+",10000000,7,
COMMUNICATION,346982,"10,000,000+",10000000,7,
COMMUNICATION,244863,"10,000,000+",10000000,7,
COMMUNICATION,10790289,"500,000,000+",500000000,7,
COMMUNICATION,330761,"10,000,000+",10000000,7,
COMMUNICATION,37320,"1,000,000+",1000000,7,
COMMUNICATION,12842860,"100,000,000+",100000000,7,
COMMUNICATION,2546527,"100,000,000+",100000000,7,
COMMUNICATION,36893,"1,000,000+",1000000,7,
COMMUNICATION,15880,"1,000,000+",1000000,7,
COMMUNICATION,346980,"10,000,000+",10000000,7,
COMMUNICATION,9643041,"1,000,000,000+",1000000000,7,
COMMUNICATION,3075118,"100,000,000+",100000000,7,
COMMUNICATION,2264916,"50,000,000+",50000000,7,
COMMUNICATION,541389,"10,000,000+",10000000,7,
COMMUNICATION,2473693,"100,000,000+",100000000,7,
COMMUNICATION,42925,"1,000,000+",1000000,7,
COMMUNICATION,5150471,"100,000,000+",100000000,7,
COMMUNICATION,2511130,"50,000,000+",50000000,7,
COMMUNICATION,3648480,"100,000,000+",100000000,7,
COMMUNICATION,17714850,"500,000,000+",500000000,7,
COMMUNICATION,13100,"1,000,000+",1000000,7,
COMMUNICATION,27156,"1,000,000+",1000000,7,
COMMUNICATION,55098,"1,000,000+",1000000,7,
COMMUNICATION,1133501,"10,000,000+",10000000,7,
COMMUNICATION,12578,"500,000+",500000,7,
COMMUNICATION,10965,"500,000+",500000,7,
COMMUNICATION,18247,"100,000+",100000,7,
COMMUNICATION,190613,"10,000,000+",10000000,7,
COMMUNICATION,125232,"10,000,000+",10000000,7,
COMMUNICATION,83239,"5,000,000+",5000000,7,
COMMUNICATION,11334973,"500,000,000+",500000000,7,
COMMUNICATION,72065,"1,000,000+",1000000,7,
COMMUNICATION,27540,"1,000,000+",1000000,7,
COMMUNICATION,104990,"5,000,000+",5000000,7,
COMMUNICATION,177703,"10,000,000+",10000000,7,
COMMUNICATION,17529,"1,000,000+",1000000,7,
COMMUNICATION,177263,"10,000,000+",10000000,7,
COMMUNICATION,237468,"1,000,000+",1000000,7,
COMMUNICATION,32254,"1,000,000+",1000000,7,
COMMUNICATION,483565,"10,000,000+",10000000,7,
COMMUNICATION,552441,"10,000,000+",10000000,7,
COMMUNICATION,60308,"5,000,000+",5000000,7,
COMMUNICATION,457283,"10,000,000+",10000000,7,
COMMUNICATION,93825,"5,000,000+",5000000,7,
COMMUNICATION,32283,"1,000,000+",1000000,7,
COMMUNICATION,15287,"1,000,000+",1000000,7,
COMMUNICATION,205739,"5,000,000+",5000000,7,
COMMUNICATION,14873,"1,000,000+",1000000,7,
COMMUNICATION,7820209,"100,000,000+",100000000,7,
COMMUNICATION,9498,"1,000,000+",1000000,7,
COMMUNICATION,4604483,"1,000,000,000+",1000000000,7,
COMMUNICATION,4188142,"100,000,000+",100000000,7,
COMMUNICATION,88427,"5,000,000+",5000000,7,
COMMUNICATION,305218,"10,000,000+",10000000,7,
COMMUNICATION,183374,"1,000,000+",1000000,7,
COMMUNICATION,20901,"1,000,000+",1000000,7,
COMMUNICATION,122595,"1,000,000+",1000000,7,
COMMUNICATION,124346,"10,000,000+",10000000,7,
COMMUNICATION,837842,"50,000,000+",50000000,7,
COMMUNICATION,255,"10,000+",10000,7,
COMMUNICATION,41420,"5,000,000+",5000000,7,
COMMUNICATION,44706,"1,000,000+",1000000,7,
COMMUNICATION,23707,"500,000+",500000,7,
COMMUNICATION,3419513,"1,000,000,000+",1000000000,7,
COMMUNICATION,4785988,"500,000,000+",500000000,7,
COMMUNICATION,594728,"50,000,000+",50000000,7,
COMMUNICATION,11335255,"500,000,000+",500000000,7,
COMMUNICATION,10484169,"1,000,000,000+",1000000000,7,
COMMUNICATION,5387446,"100,000,000+",100000000,7,
COMMUNICATION,29208,"1,000,000+",1000000,7,
COMMUNICATION,191032,"5,000,000+",5000000,7,
COMMUNICATION,350154,"10,000,000+",10000000,7,
COMMUNICATION,244863,"10,000,000+",10000000,7,
COMMUNICATION,10790289,"500,000,000+",500000000,7,
COMMUNICATION,2546527,"100,000,000+",100000000,7,
COMMUNICATION,1092337,"50,000,000+",50000000,7,
COMMUNICATION,14766,"500,000+",500000,7,
COMMUNICATION,69109672,"1,000,000,000+",1000000000,7,
COMMUNICATION,17712922,"500,000,000+",500000000,7,
COMMUNICATION,9642112,"1,000,000,000+",1000000000,7,
COMMUNICATION,305347,"10,000,000+",10000000,7,
COMMUNICATION,2083237,"500,000,000+",500000000,7,
COMMUNICATION,3075096,"100,000,000+",100000000,7,
COMMUNICATION,27156,"5,000,000+",5000000,7,
COMMUNICATION,4604324,"1,000,000,000+",1000000000,7,
COMMUNICATION,56642847,"1,000,000,000+",1000000000,7,
COMMUNICATION,1429038,"100,000,000+",100000000,7,
COMMUNICATION,10790092,"500,000,000+",500000000,7,
COMMUNICATION,659395,"100,000,000+",100000000,7,
COMMUNICATION,3419464,"1,000,000,000+",1000000000,7,
COMMUNICATION,9,500+,500,7,
COMMUNICATION,15439,"1,000,000+",1000000,7,
COMMUNICATION,4785892,"500,000,000+",500000000,7,
COMMUNICATION,594720,"50,000,000+",50000000,7,
COMMUNICATION,10484169,"1,000,000,000+",1000000000,7,
COMMUNICATION,132015,"10,000,000+",10000000,7,
COMMUNICATION,2,10+,10,7,
COMMUNICATION,2451136,"100,000,000+",100000000,7,
COMMUNICATION,1603,"10,000+",10000,7,
COMMUNICATION,1760,"100,000+",100000,7,
COMMUNICATION,2546549,"100,000,000+",100000000,7,
COMMUNICATION,64,"5,000+",5000,7,
COMMUNICATION,400,"100,000+",100000,7,
COMMUNICATION,167229,"10,000,000+",10000000,7,
COMMUNICATION,559,"10,000+",10000,7,
COMMUNICATION,960,"50,000+",50000,7,
COMMUNICATION,5150801,"100,000,000+",100000000,7,
COMMUNICATION,2473795,"100,000,000+",100000000,7,
COMMUNICATION,401530,"10,000,000+",10000000,7,
COMMUNICATION,298041,"10,000,000+",10000000,7,
COMMUNICATION,21,500+,500,7,
COMMUNICATION,697939,"10,000,000+",10000000,7,
COMMUNICATION,3128611,"100,000,000+",100000000,7,
COMMUNICATION,3044,"1,000,000+",1000000,7,
COMMUNICATION,1820,"100,000+",100000,7,
COMMUNICATION,7820775,"100,000,000+",100000000,7,
COMMUNICATION,138129,"10,000,000+",10000000,7,
